abuse;status;unemrate;age;educ;married;famsize;white;northeast;midwest;south;cigtax;employ
0;3;5,099999905;31;16;1;3;1;1;0;0;18;1
0;3;5,099999905;33;12;1;4;1;1;0;0;18;1
0;3;5,099999905;25;16;1;2;1;1;0;0;18;1
0;3;5,099999905;52;16;1;1;1;1;0;0;18;1
1;3;5,099999905;56;7;1;6;1;1;0;0;18;1
0;3;5,099999905;45;12;1;4;1;1;0;0;18;1
0;1;5,099999905;33;12;1;4;1;1;0;0;18;0
0;3;5,099999905;53;12;1;2;1;1;0;0;18;1
0;3;5,099999905;48;12;1;2;1;1;0;0;18;1
0;3;5,099999905;35;12;1;4;1;1;0;0;18;1
0;3;5,099999905;39;12;1;2;1;1;0;0;18;1
0;3;5,099999905;34;12;1;3;1;1;0;0;18;1
0;3;5,099999905;59;10;1;6;1;1;0;0;18;1
1;3;5,099999905;40;12;1;4;1;1;0;0;18;1
0;3;5,099999905;43;12;1;3;1;1;0;0;18;1
0;3;5,099999905;42;11;1;4;1;1;0;0;18;1
0;3;5,099999905;47;8;1;3;1;1;0;0;18;1
0;3;5,800000191;55;7;1;2;1;0;0;1;12;1
0;3;5,800000191;32;12;1;1;1;0;0;1;12;1
0;3;5,800000191;47;12;0;1;1;0;0;1;12;1
0;1;5,800000191;58;10;1;2;1;0;0;1;12;0
0;3;5,800000191;44;6;1;2;1;0;0;1;12;1
0;3;5,800000191;37;5;1;5;1;0;0;1;12;1
0;3;5,800000191;50;8;1;4;1;0;0;1;12;1
0;3;5,800000191;39;9;1;5;1;0;0;1;12;1
0;3;5,800000191;29;9;1;4;1;0;0;1;12;1
0;3;5,800000191;45;12;1;2;1;0;0;1;12;1
0;3;5,800000191;28;13;0;1;1;0;0;1;12;1
0;3;5,800000191;43;12;1;3;1;0;0;1;12;1
0;3;5,800000191;29;12;1;4;1;0;0;1;12;1
1;3;5,800000191;59;12;1;2;1;0;0;1;12;1
0;3;5,800000191;30;16;1;3;1;0;0;1;12;1
0;3;7,599999905;28;10;0;1;1;0;1;0;21;1
0;3;7,599999905;49;16;1;1;1;0;1;0;21;1
0;3;7,599999905;34;11;0;1;1;0;1;0;21;1
0;3;7,599999905;30;18;1;2;1;0;1;0;21;1
0;3;7,599999905;38;17;0;1;1;0;1;0;21;1
0;3;5,800000191;33;14;1;5;1;0;0;0;18;1
0;3;5,800000191;31;16;1;4;0;0;0;0;18;1
0;3;5,800000191;31;13;1;3;1;0;0;0;18;1
0;3;5,800000191;48;12;1;2;1;0;0;0;18;1
0;3;5,800000191;49;12;1;4;1;0;0;0;18;1
0;3;5,800000191;25;14;1;2;1;0;0;0;18;1
0;3;5,800000191;40;13;1;3;1;0;0;0;18;1
0;3;5,800000191;33;12;0;1;1;0;0;0;18;1
0;3;5;33;16;1;4;1;0;0;1;24;1
0;3;5;54;16;1;2;1;0;0;1;24;1
0;3;5;39;12;1;1;1;0;0;1;24;1
0;3;5;47;16;1;1;1;0;0;1;24;1
0;3;5;38;16;0;1;1;0;0;1;24;1
1;3;5;46;18;1;1;1;0;0;1;24;1
0;3;5;32;17;1;1;0;0;0;1;24;1
1;3;5;38;5;1;4;0;0;0;1;24;1
0;3;5;44;12;1;4;1;0;0;1;24;1
0;3;5;46;12;1;2;0;0;0;1;24;1
0;3;5;57;17;1;1;1;0;0;1;24;1
0;3;5;26;15;1;1;1;0;0;1;24;1
0;3;5;31;12;1;3;1;0;0;1;24;1
0;3;5;33;10;0;1;1;0;0;1;24;1
0;3;4,800000191;38;16;1;4;1;0;1;0;24;1
0;3;4,800000191;32;12;1;2;1;0;1;0;24;1
0;1;5;38;16;1;5;1;0;0;1;24;0
0;3;5;42;12;1;2;1;0;0;1;24;1
0;3;5;28;12;0;1;1;0;0;1;24;1
0;3;5;45;11;1;4;0;0;0;1;24;1
0;3;5;50;12;1;4;0;0;0;1;24;1
0;3;5;44;12;1;4;0;0;0;1;24;1
0;1;5;39;14;1;1;0;0;0;1;24;0
0;3;5;44;10;1;1;0;0;0;1;24;1
0;1;5;43;16;1;5;1;0;0;1;24;0
0;3;5;28;12;1;5;1;0;0;1;24;1
1;3;5;26;12;0;1;1;0;0;1;24;1
0;3;5;26;16;1;2;1;0;0;1;24;1
0;3;5;42;14;1;2;1;0;0;1;24;1
1;3;5;34;13;1;6;0;0;0;1;24;1
1;3;5;27;12;0;1;1;0;0;1;24;1
0;3;5;58;7;1;2;1;0;0;1;24;1
0;3;5;43;12;1;1;1;0;0;1;24;1
0;3;5;41;14;1;4;1;0;0;1;24;1
0;3;5,800000191;46;12;1;2;1;0;0;0;27;1
0;3;5,800000191;29;12;1;4;1;0;0;0;27;1
0;3;5,800000191;38;14;1;2;1;0;0;0;27;1
0;3;5,800000191;27;12;1;3;1;0;0;0;27;1
0;3;5,800000191;31;16;0;1;1;0;0;0;27;1
0;3;6,800000191;50;13;1;2;1;0;1;0;20;1
0;3;6,800000191;33;13;1;3;1;0;1;0;20;1
0;3;6,800000191;29;12;1;4;1;0;1;0;20;1
0;3;6,800000191;53;12;1;3;1;0;1;0;20;1
0;3;6,800000191;30;18;1;1;1;0;1;0;20;1
0;3;6,800000191;49;12;1;3;1;0;1;0;20;1
0;3;3,299999952;34;16;1;4;1;1;0;0;26;1
0;3;3,299999952;58;12;1;1;1;1;0;0;26;1
0;3;3,299999952;30;12;1;4;1;1;0;0;26;1
1;3;7,599999905;27;14;0;1;1;0;1;0;21;1
0;3;7,599999905;25;11;1;2;1;0;1;0;21;1
0;3;7,599999905;33;12;0;3;1;0;1;0;21;1
0;3;7,599999905;38;12;1;7;1;0;1;0;21;1
0;3;7,599999905;51;12;1;3;1;0;1;0;21;1
0;3;7,599999905;52;12;1;4;1;0;1;0;21;1
0;3;5,099999905;26;9;1;7;1;1;0;0;18;1
0;3;5,099999905;32;15;1;3;1;1;0;0;18;1
0;3;5,099999905;40;11;1;4;1;1;0;0;18;1
0;3;5,099999905;55;12;1;2;1;1;0;0;18;1
1;3;5,099999905;35;16;1;5;1;1;0;0;18;1
0;3;5,099999905;33;12;1;6;1;1;0;0;18;1
0;3;5,099999905;34;10;1;6;1;1;0;0;18;1
0;3;5,099999905;47;18;1;4;1;1;0;0;18;1
0;3;5,099999905;36;13;1;4;1;1;0;0;18;1
0;3;5,099999905;42;12;1;4;1;1;0;0;18;1
0;3;5,099999905;38;10;1;4;1;1;0;0;18;1
0;3;5,099999905;37;12;1;2;1;1;0;0;18;1
0;3;5,099999905;25;16;0;3;1;1;0;0;18;1
0;3;5,099999905;34;12;1;4;1;1;0;0;18;1
0;3;3,900000095;41;12;1;3;0;0;0;1;2,5;1
0;3;3,900000095;41;13;1;4;1;0;0;1;2,5;1
0;3;3,900000095;35;12;1;4;1;0;0;1;2,5;1
0;3;5,800000191;26;12;1;1;0;0;0;1;12;1
0;2;5,800000191;37;10;1;4;1;0;0;1;12;0
0;3;6;26;16;0;1;1;0;1;0;14;1
0;3;6;35;18;0;1;1;0;1;0;14;1
0;3;6;30;16;1;4;1;0;1;0;14;1
0;3;6;33;12;1;1;0;0;1;0;14;1
0;3;6;57;12;1;1;1;0;1;0;14;1
0;3;6;26;12;1;1;0;0;1;0;14;1
0;3;6;34;18;1;2;1;0;1;0;14;1
0;3;6;41;14;1;3;0;0;1;0;14;1
0;3;6;45;12;0;1;1;0;1;0;14;1
0;3;6;25;12;0;1;1;0;1;0;14;1
0;3;6;30;15;1;2;0;0;1;0;14;1
0;3;6;25;16;0;1;1;0;1;0;14;1
0;3;4,5;49;14;1;1;1;0;0;1;7;1
0;3;4,5;25;12;1;3;1;0;0;1;7;1
0;3;4,5;41;12;1;4;1;0;0;1;7;1
0;3;3;35;18;1;4;1;1;0;0;26;1
0;3;6,400000095;59;14;1;3;0;0;0;0;20;1
0;3;6,400000095;42;12;1;3;1;0;0;0;20;1
0;1;6,400000095;56;8;1;2;0;0;0;0;20;0
0;3;6,400000095;26;11;1;5;0;0;0;0;20;1
0;3;6,400000095;42;16;1;4;1;0;0;0;20;1
0;3;6,400000095;28;18;1;1;1;0;0;0;20;1
0;1;6,400000095;51;14;1;3;1;0;0;0;20;0
0;3;6,400000095;34;17;1;1;1;0;0;0;20;1
0;3;6,400000095;26;12;0;1;1;0;0;0;20;1
0;3;6,400000095;25;12;1;2;0;0;0;0;20;1
0;3;6,400000095;39;15;1;1;1;0;0;0;20;1
0;3;6,400000095;38;18;1;4;1;0;0;0;20;1
0;3;6,400000095;43;18;1;5;1;0;0;0;20;1
0;3;5,800000191;35;18;1;2;1;0;0;1;12;1
0;3;5,800000191;45;18;1;5;1;0;0;1;12;1
0;3;5,800000191;56;18;1;2;1;0;0;1;12;1
0;3;5,800000191;53;16;1;2;1;0;0;1;12;1
0;3;5,800000191;37;18;1;3;1;0;0;1;12;1
0;3;5,800000191;36;16;0;1;0;0;0;1;12;1
0;3;5,800000191;28;16;1;2;1;0;0;1;12;1
0;3;5,800000191;33;11;1;1;0;0;0;1;12;1
0;3;5,800000191;34;12;1;1;0;0;0;1;12;1
0;3;5,800000191;54;16;1;2;1;0;0;1;12;1
0;3;6,800000191;28;12;0;4;1;0;0;0;16;1
0;3;6,800000191;32;13;1;2;1;0;0;0;16;1
0;3;6,800000191;40;16;1;4;1;0;0;0;16;1
0;3;6,800000191;35;16;1;3;1;0;0;0;16;1
1;3;6,800000191;28;11;0;1;1;0;0;0;16;1
1;3;6,800000191;29;12;0;1;1;0;0;0;16;1
0;3;3,799999952;39;12;1;1;1;1;0;0;25;1
0;3;3,799999952;30;16;0;1;1;1;0;0;25;1
0;3;3,799999952;36;12;0;3;1;1;0;0;25;1
0;3;3,799999952;39;16;1;4;1;1;0;0;25;1
1;3;3,799999952;47;12;1;7;0;1;0;0;25;1
1;3;3,799999952;36;15;1;4;1;1;0;0;25;1
0;3;3,799999952;34;12;1;5;1;1;0;0;25;1
0;3;3,799999952;35;8;1;1;1;1;0;0;25;1
0;3;3,799999952;35;7;1;3;1;1;0;0;25;1
0;1;3,799999952;55;6;1;6;1;1;0;0;25;0
0;3;3,799999952;25;15;0;2;1;1;0;0;25;1
0;3;3,799999952;46;5;1;4;1;1;0;0;25;1
0;3;3,799999952;41;9;1;2;1;1;0;0;25;1
0;3;3,799999952;56;18;1;3;1;1;0;0;25;1
1;3;3,799999952;53;14;1;4;1;1;0;0;25;1
0;3;3,799999952;32;12;0;1;1;1;0;0;25;1
0;3;3,799999952;36;16;0;1;1;1;0;0;25;1
0;3;3,799999952;31;16;1;5;1;1;0;0;25;1
0;3;3,799999952;48;14;1;4;1;1;0;0;25;1
0;3;3,799999952;36;17;1;3;1;1;0;0;25;1
0;1;3,799999952;58;16;1;2;1;1;0;0;25;0
0;3;7,300000191;34;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;35;16;1;2;1;0;0;1;20,5;1
0;3;7,300000191;40;16;1;3;1;0;0;1;20,5;1
0;3;7,300000191;42;16;1;3;1;0;0;1;20,5;1
0;3;7,300000191;40;14;1;4;1;0;0;1;20,5;1
0;3;7,300000191;43;13;1;4;1;0;0;1;20,5;1
0;3;7,300000191;25;16;0;1;1;0;0;1;20,5;1
0;3;7,300000191;44;14;1;6;0;0;0;1;20,5;1
0;3;7,300000191;42;12;1;3;1;0;0;1;20,5;1
1;3;7,300000191;27;12;0;2;0;0;0;1;20,5;1
0;3;7,300000191;33;10;1;7;0;0;0;1;20,5;1
0;3;7,300000191;49;12;1;2;1;0;0;1;20,5;1
0;3;7,300000191;41;16;1;6;1;0;0;1;20,5;1
0;3;7,300000191;31;17;1;2;1;0;0;1;20,5;1
0;3;7,300000191;31;14;1;4;1;0;0;1;20,5;1
0;3;7,300000191;34;13;1;1;1;0;0;1;20,5;1
0;3;7,300000191;26;11;0;1;0;0;0;1;20,5;1
0;1;7,300000191;26;15;0;1;1;0;0;1;20,5;0
0;3;7,300000191;57;12;1;2;1;0;0;1;20,5;1
0;3;7,300000191;26;16;0;1;1;0;0;1;20,5;1
0;3;7,300000191;36;13;1;1;1;0;0;1;20,5;1
0;3;7,300000191;29;16;1;3;1;0;0;1;20,5;1
0;3;7,300000191;42;16;0;1;1;0;0;1;20,5;1
0;3;7,300000191;26;12;1;3;1;0;0;1;20,5;1
1;3;7,300000191;38;16;1;3;1;0;0;1;20,5;1
1;3;7,300000191;48;17;1;1;1;0;0;1;20,5;1
1;3;7,300000191;52;14;1;1;1;0;0;1;20,5;1
0;3;7,300000191;46;13;1;3;0;0;0;1;20,5;1
0;3;7,300000191;34;16;1;4;0;0;0;1;20,5;1
0;3;7,300000191;25;18;1;2;1;0;0;1;20,5;1
0;3;7,300000191;32;14;0;1;1;0;0;1;20,5;1
0;3;7,300000191;45;17;1;4;1;0;0;1;20,5;1
0;3;7,300000191;27;13;1;2;1;0;0;1;20,5;1
1;3;7,300000191;42;16;1;1;1;0;0;1;20,5;1
1;1;7,300000191;56;16;1;1;1;0;0;1;20,5;0
0;2;7,300000191;30;12;1;4;1;0;0;1;20,5;0
0;3;7,300000191;40;13;1;3;1;0;0;1;20,5;1
0;3;7,300000191;58;14;1;3;1;0;0;1;20,5;1
0;3;7,300000191;25;8;0;2;1;0;0;1;20,5;1
0;3;5,800000191;43;12;1;2;1;0;0;0;27;1
1;3;5,800000191;28;14;0;1;1;0;0;0;27;1
0;3;5,800000191;29;16;1;1;1;0;0;0;27;1
0;3;5,800000191;26;18;0;1;1;0;0;0;27;1
0;3;5,800000191;45;17;1;1;1;0;0;0;27;1
0;3;5,800000191;47;12;1;5;1;0;0;0;27;1
0;3;5,800000191;30;16;0;1;1;0;0;0;27;1
0;3;5,800000191;45;14;1;4;1;0;0;0;27;1
0;2;5,800000191;25;18;0;1;1;0;0;0;27;0
0;3;5,800000191;47;18;1;2;1;0;0;0;27;1
0;3;5,800000191;53;16;1;2;1;0;0;0;27;1
0;3;5,800000191;51;12;1;3;1;0;0;0;27;1
0;3;5,800000191;43;16;1;1;1;0;0;0;27;1
0;3;5,800000191;30;12;0;1;1;0;0;0;27;1
0;3;5,800000191;28;15;1;3;1;0;0;0;27;1
0;3;4,300000191;42;12;1;4;1;0;1;0;25;1
0;3;4,300000191;39;16;1;5;1;0;1;0;25;1
0;1;4,300000191;54;8;0;1;1;0;1;0;25;0
0;1;6,699999809;54;10;1;2;1;0;0;1;23;0
0;3;6,699999809;54;16;1;2;1;0;0;1;23;1
0;3;6,699999809;43;17;1;1;1;0;0;1;23;1
0;3;6,699999809;34;11;1;4;1;0;0;1;23;1
0;3;6,699999809;37;10;1;4;1;0;0;1;23;1
0;3;6,699999809;44;12;1;4;1;0;0;1;23;1
0;3;7,900000095;32;16;1;1;1;0;0;1;3;1
0;3;7,900000095;33;18;1;4;0;0;0;1;3;1
0;3;7,900000095;34;12;0;1;0;0;0;1;3;1
0;3;7,900000095;42;15;1;1;0;0;0;1;3;1
0;3;6,699999809;46;12;1;3;1;0;0;1;23;1
0;3;6,699999809;32;17;1;5;1;0;0;1;23;1
0;3;6,800000191;27;18;0;1;1;0;1;0;20;1
0;3;6,800000191;25;16;0;1;1;0;1;0;20;1
0;3;6,800000191;27;18;0;1;1;0;1;0;20;1
0;3;6,800000191;36;12;1;4;1;0;1;0;20;1
0;1;6,800000191;44;10;1;2;1;0;1;0;20;0
1;3;6,800000191;35;12;1;7;0;0;1;0;20;1
0;1;6,800000191;25;15;1;1;0;0;1;0;20;0
0;3;6,800000191;29;15;0;1;0;0;1;0;20;1
0;3;6,800000191;40;7;1;6;1;0;1;0;20;1
0;3;6,800000191;26;16;0;1;0;0;1;0;20;1
0;3;6,800000191;34;11;1;1;0;0;1;0;20;1
1;3;6,800000191;34;12;1;1;1;0;1;0;20;1
0;3;6,800000191;45;18;1;3;0;0;1;0;20;1
0;3;6,800000191;48;8;1;3;1;0;1;0;20;1
0;3;6,800000191;41;6;1;6;1;0;1;0;20;1
0;3;6,800000191;37;16;0;1;0;0;1;0;20;1
0;1;6,800000191;56;14;1;2;0;0;1;0;20;0
0;3;6,800000191;53;14;1;3;0;0;1;0;20;1
0;3;6,800000191;31;15;1;3;0;0;1;0;20;1
1;3;6,800000191;38;11;1;6;0;0;1;0;20;1
0;3;6,800000191;32;4;1;2;1;0;1;0;20;1
0;3;6,800000191;56;15;1;1;0;0;1;0;20;1
0;3;6,800000191;48;14;1;2;0;0;1;0;20;1
0;3;6,800000191;46;16;1;1;0;0;1;0;20;1
1;3;3,799999952;54;18;1;2;1;1;0;0;28;1
0;3;3,799999952;39;16;1;6;1;1;0;0;28;1
0;3;3,799999952;31;16;1;4;1;1;0;0;28;1
0;3;3,799999952;43;10;1;1;1;1;0;0;28;1
0;3;3,799999952;45;18;1;4;1;1;0;0;28;1
0;3;5;35;16;1;6;1;0;0;1;24;1
0;3;5;31;16;0;1;0;0;0;1;24;1
0;3;5;30;16;0;1;0;0;0;1;24;1
0;3;5;58;12;1;4;0;0;0;1;24;1
0;3;5;45;18;1;4;0;0;0;1;24;1
0;3;5;40;14;1;4;1;0;0;1;24;1
0;3;5;39;16;1;3;1;0;0;1;24;1
0;3;5;50;16;1;1;1;0;0;1;24;1
0;3;5;50;15;0;1;1;0;0;1;24;1
1;3;5;41;9;1;1;1;0;0;1;24;1
0;3;5;42;12;0;1;1;0;0;1;24;1
0;3;5;35;9;1;5;0;0;0;1;24;1
0;3;5;36;9;0;1;0;0;0;1;24;1
0;3;5;38;17;0;1;1;0;0;1;24;1
0;3;5;30;12;1;2;1;0;0;1;24;1
0;3;5,800000191;40;14;1;4;1;0;0;1;13;1
0;1;5,800000191;33;14;0;1;1;0;0;1;13;0
0;3;5,800000191;48;10;1;4;1;0;0;1;13;1
0;3;5,800000191;48;6;1;4;1;0;0;1;13;1
0;3;5,800000191;46;12;1;3;1;0;0;1;13;1
0;3;5,800000191;29;12;1;3;1;0;0;1;13;1
0;3;5,800000191;50;12;1;4;1;0;0;1;13;1
0;3;5,800000191;44;12;1;4;1;0;0;1;13;1
0;3;5,800000191;26;14;0;2;0;0;0;1;13;1
0;3;5,800000191;46;5;1;4;1;0;0;1;13;1
0;3;5,800000191;26;8;1;5;1;0;0;1;13;1
0;3;5;37;10;1;4;1;0;0;1;24;1
0;1;5;37;9;1;3;1;0;0;1;24;0
0;3;5;27;16;1;2;1;0;0;1;24;1
0;3;5;30;11;1;2;0;0;0;1;24;1
0;3;5;55;3;1;1;0;0;0;1;24;1
0;1;5;45;6;1;1;0;0;0;1;24;0
0;3;5;59;12;1;3;0;0;0;1;24;1
0;3;5;37;11;1;5;0;0;0;1;24;1
1;3;5;30;11;0;3;0;0;0;1;24;1
0;3;5;31;12;1;1;1;0;0;1;24;1
0;3;5;28;11;1;2;0;0;0;1;24;1
0;3;5;31;12;1;5;0;0;0;1;24;1
0;3;5;27;12;1;5;1;0;0;1;24;1
0;3;5;41;12;1;4;1;0;0;1;24;1
0;3;5;37;13;1;3;1;0;0;1;24;1
0;3;5;32;12;1;2;1;0;0;1;24;1
0;3;5;41;16;1;2;1;0;0;1;24;1
0;3;5;36;13;1;2;1;0;0;1;24;1
1;3;5;43;8;1;4;1;0;0;1;24;1
0;3;5;30;13;1;5;1;0;0;1;24;1
0;3;5;56;12;1;2;0;0;0;1;24;1
0;3;3,299999952;49;13;1;3;1;1;0;0;26;1
0;3;3,299999952;59;15;1;1;1;1;0;0;26;1
0;3;3,299999952;48;12;1;2;1;1;0;0;26;1
0;3;3,299999952;29;15;1;5;1;1;0;0;26;1
0;3;3,299999952;34;12;0;1;1;1;0;0;26;1
0;3;3,299999952;28;12;1;3;1;1;0;0;26;1
0;3;3,299999952;25;12;0;1;1;1;0;0;26;1
0;3;3,299999952;25;16;0;1;1;1;0;0;26;1
0;3;3,299999952;45;18;0;1;1;1;0;0;26;1
1;3;3,299999952;37;12;1;1;0;1;0;0;26;1
0;3;3,299999952;33;18;1;2;1;1;0;0;26;1
0;3;3,299999952;39;12;0;3;1;1;0;0;26;1
0;3;3,299999952;30;14;1;3;1;1;0;0;26;1
0;3;3,299999952;41;18;1;3;1;1;0;0;26;1
0;1;3,299999952;57;12;1;2;1;1;0;0;26;0
0;3;3,299999952;47;14;0;1;1;1;0;0;26;1
0;3;3,299999952;31;16;1;1;0;1;0;0;26;1
0;3;3,299999952;28;7;0;4;1;1;0;0;26;1
0;3;3,299999952;58;15;0;1;0;1;0;0;26;1
0;3;3,299999952;53;12;1;6;1;1;0;0;26;1
0;3;3,299999952;54;12;1;2;1;1;0;0;26;1
0;3;3,299999952;35;16;1;2;1;1;0;0;26;1
0;3;3,299999952;36;16;1;4;1;1;0;0;26;1
0;3;3,299999952;48;12;1;1;1;1;0;0;26;1
0;3;3,299999952;46;18;1;1;1;1;0;0;26;1
0;3;3,299999952;42;13;1;1;1;1;0;0;26;1
0;3;3,299999952;46;16;0;1;1;1;0;0;26;1
0;3;3,299999952;27;17;1;2;1;1;0;0;26;1
0;3;3,299999952;41;16;1;3;1;1;0;0;26;1
1;2;3,299999952;40;7;1;2;1;1;0;0;26;0
0;3;3,299999952;43;8;1;4;1;1;0;0;26;1
0;3;3,299999952;51;12;1;1;1;1;0;0;26;1
1;3;3,299999952;25;9;0;1;1;1;0;0;26;1
0;3;3,299999952;27;12;0;3;0;1;0;0;26;1
0;3;3,299999952;32;12;0;5;1;1;0;0;26;1
0;3;3,299999952;40;14;1;4;1;1;0;0;26;1
0;3;3,299999952;29;14;1;1;1;1;0;0;26;1
1;3;2,799999952;46;18;1;4;1;1;0;0;17;1
0;3;2,799999952;27;11;1;4;1;1;0;0;17;1
0;3;2,799999952;35;14;1;1;1;1;0;0;17;1
0;3;2,799999952;30;11;1;4;1;1;0;0;17;1
0;3;2,799999952;33;12;1;2;1;1;0;0;17;1
0;3;2,799999952;45;18;1;1;1;1;0;0;17;1
0;3;2,799999952;34;15;1;3;1;1;0;0;17;1
0;3;2,799999952;26;12;1;3;1;1;0;0;17;1
0;3;2,799999952;42;12;1;3;1;1;0;0;17;1
0;3;2,799999952;42;9;1;4;1;1;0;0;17;1
1;3;2,799999952;46;15;1;5;1;1;0;0;17;1
0;3;2,799999952;51;12;1;3;1;1;0;0;17;1
0;3;2,799999952;26;12;1;2;1;1;0;0;17;1
0;3;2,799999952;39;12;1;4;1;1;0;0;17;1
1;3;7,300000191;41;16;1;4;1;0;0;1;20,5;1
0;3;7,300000191;42;16;1;3;1;0;0;1;20,5;1
0;3;7,300000191;37;12;1;1;0;0;0;1;20,5;1
0;3;3,900000095;40;11;1;1;0;0;0;1;2,5;1
0;1;3,900000095;54;13;1;1;1;0;0;1;2,5;0
0;1;3,900000095;37;11;0;1;0;0;0;1;2,5;0
1;1;3,900000095;42;14;0;1;1;0;0;1;2,5;0
0;3;3,900000095;56;15;1;2;1;0;0;1;2,5;1
0;3;3,900000095;30;10;1;3;0;0;0;1;2,5;1
0;3;3,599999905;29;13;1;5;1;0;0;1;2;1
1;3;3,599999905;41;7;1;2;1;0;0;1;2;1
0;3;3,599999905;43;12;0;1;1;0;0;1;2;1
0;3;3,599999905;26;10;1;2;1;0;0;1;2;1
0;3;3,599999905;53;12;1;3;1;0;0;1;2;1
0;1;3,599999905;31;12;1;3;0;0;0;1;2;0
1;3;3,599999905;29;12;1;1;1;0;0;1;2;1
1;3;5,300000191;45;16;1;1;1;0;0;0;10;1
1;3;5,300000191;36;13;1;3;0;0;0;0;10;1
0;3;5,300000191;33;18;0;1;1;0;0;0;10;1
0;3;5,300000191;35;14;1;5;1;0;0;0;10;1
1;3;5,300000191;46;12;1;1;1;0;0;0;10;1
0;3;5,300000191;58;12;1;2;1;0;0;0;10;1
1;3;3,599999905;34;13;0;1;1;0;0;1;2;1
0;3;3,599999905;25;16;1;2;1;0;0;1;2;1
0;3;3,599999905;33;12;0;2;0;0;0;1;2;1
0;3;3,599999905;30;8;1;4;1;0;0;1;2;1
0;3;3,599999905;27;14;1;3;1;0;0;1;2;1
0;3;3,599999905;25;12;1;2;1;0;0;1;2;1
0;3;6;30;16;1;4;1;0;1;0;14;1
0;3;6;59;16;1;2;1;0;1;0;14;1
0;3;6;36;12;1;1;1;0;1;0;14;1
0;3;6;36;18;1;1;1;0;1;0;14;1
0;3;6;39;12;1;1;1;0;1;0;14;1
0;3;6;51;12;0;1;1;0;1;0;14;1
0;3;6;29;18;0;1;1;0;1;0;14;1
0;1;6;37;15;1;2;1;0;1;0;14;0
0;1;6;29;17;0;1;0;0;1;0;14;0
0;3;6;28;12;1;2;1;0;1;0;14;1
0;3;4,199999809;30;16;1;4;0;1;0;0;21;1
0;3;4,199999809;30;17;0;1;1;1;0;0;21;1
0;3;4,199999809;58;17;1;2;1;1;0;0;21;1
0;3;4,199999809;47;14;1;5;1;1;0;0;21;1
0;3;4,199999809;40;16;1;2;0;1;0;0;21;1
0;3;4,199999809;59;8;1;3;1;1;0;0;21;1
0;3;4,199999809;29;12;1;2;1;1;0;0;21;1
0;3;4,199999809;46;14;1;3;1;1;0;0;21;1
1;3;4,199999809;39;15;0;2;1;1;0;0;21;1
0;1;4,199999809;51;11;1;1;1;1;0;0;21;0
0;3;4,199999809;49;12;1;3;1;1;0;0;21;1
0;1;4,199999809;57;13;0;1;0;1;0;0;21;0
0;3;4,199999809;34;13;1;7;1;1;0;0;21;1
0;3;4,199999809;42;17;1;1;1;1;0;0;21;1
0;1;4,199999809;49;14;1;2;1;1;0;0;21;0
0;1;4,199999809;42;12;1;4;1;1;0;0;21;0
0;3;4,199999809;25;14;0;3;1;1;0;0;21;1
1;1;4,199999809;43;0;1;2;0;1;0;0;21;0
0;3;4,199999809;37;15;1;5;1;1;0;0;21;1
0;3;4,199999809;48;12;1;4;1;1;0;0;21;1
0;3;4,199999809;35;18;1;4;1;1;0;0;21;1
0;3;4,199999809;35;16;1;2;0;1;0;0;21;1
0;3;4,199999809;56;18;1;2;1;1;0;0;21;1
0;2;4,199999809;41;9;1;2;0;1;0;0;21;0
0;3;4,199999809;36;14;0;1;0;1;0;0;21;1
0;3;4,199999809;54;10;1;4;1;1;0;0;21;1
0;1;4,199999809;59;12;0;1;1;1;0;0;21;0
1;3;4,199999809;25;12;1;2;0;1;0;0;21;1
0;3;4,199999809;41;18;1;5;1;1;0;0;21;1
0;3;4,199999809;27;14;1;1;0;1;0;0;21;1
1;3;4,199999809;54;9;1;5;1;1;0;0;21;1
0;3;4,199999809;40;7;1;4;0;1;0;0;21;1
0;3;4,199999809;51;16;1;3;1;1;0;0;21;1
1;3;10,89999962;25;12;1;3;1;0;0;1;16;1
0;3;10,89999962;44;12;1;3;1;0;0;1;16;1
0;3;10,89999962;36;14;1;5;1;0;0;1;16;1
0;3;10,89999962;35;13;1;5;1;0;0;1;16;1
0;3;10,89999962;36;10;1;1;1;0;0;1;16;1
0;3;5,300000191;33;12;1;1;1;0;0;0;10;1
0;3;5,300000191;27;12;1;5;1;0;0;0;10;1
0;3;5,300000191;51;14;1;1;1;0;0;0;10;1
0;3;5,300000191;33;18;1;3;0;0;0;0;10;1
0;2;5,300000191;35;16;0;1;1;0;0;0;10;0
0;1;5,300000191;28;12;0;1;0;0;0;0;10;0
0;3;5,300000191;31;13;1;4;1;0;0;0;10;1
0;3;5,300000191;36;15;1;6;1;0;0;0;10;1
0;3;5,300000191;46;9;1;5;1;0;0;0;10;1
0;3;5,300000191;25;14;0;1;0;0;0;0;10;1
0;3;5,300000191;30;8;1;5;1;0;0;0;10;1
0;3;5,300000191;37;14;1;4;1;0;0;0;10;1
1;1;5,300000191;35;12;1;1;1;0;0;0;10;0
0;3;5,300000191;25;12;1;2;1;0;0;0;10;1
0;3;5,300000191;57;16;1;2;1;0;0;0;10;1
0;3;5,300000191;44;18;1;4;0;0;0;0;10;1
0;3;5,300000191;49;14;1;4;1;0;0;0;10;1
0;3;5,300000191;30;13;1;4;1;0;0;0;10;1
